studentID,gender,age,course,feederSchoolType,civilStatus,familyMonthlyIncome,religion,barangay
21-01681,Male,25,BSHM,Private,Living with Partner,49734,The Church of Jesus Christ of Latter-Day Saints,Binangonan
21-01682,Female,22,BSBA,Private,Separated,20644,Islam,Binangonan
21-01683,Female,22,BSIT,Private,Widower,110785,Jehovah's Witness,Kapasigan
21-01684,Male,20,ABPSYCH,Public,Separated,129346,World Mission Society Church of God,Ugong
21-01685,Male,18,BSED-MATH,Private,Separated,90161,Agnostic,Kalawaan
21-01686,Female,34,BSED-MATH,Public,Separated,99900,Iglesia Ni Cristo,Rosario
21-01687,Female,16,BSN,Public,Single,63587,Roman Catholic,Dela Paz
21-01688,Male,26,BSIT,Private,Single Parent,38195,Protestant/Pentecostal,San Miguel
21-01689,Female,17,BSA,Private,Widower,28965,Roman Catholic,Bagong Ilog
21-01690,Female,20,BSED-ENG,Private,Living with Partner,134223,Agnostic,Caniogan
21-01691,Female,17,BSED-ENG,Private,Living with Partner,106148,Atheist,Santo Tomas
21-01692,Male,33,BSED-FIL,Private,Living with Partner,129014,Aglipay,Teresa
21-01693,Male,17,BSCS,Public,Separated,43903,Born - Again Christian,Bambang
21-01694,Female,28,BSED-ENG,Private,Single,51751,Iglesia Ni Cristo,"Montalban, Rizal"
21-01695,Male,24,BSCS,Public,Widower,97019,Roman Catholic,Malinao
21-01696,Female,18,BSED-MATH,Private,Single,71653,Members Church of God International,Catanduanes
21-01697,Female,35,BSECE,Private,Living with Partner,27533,Jehovah's Witness,Santa Rosa
21-01698,Female,29,BEED,Public,Widower,51220,Islam,Sagad
21-01699,Female,34,BSA,Private,Widower,89939,Roman Catholic,Kapitolyo
21-01700,Male,16,BSCS,Private,Single Parent,68054,Iglesia Ni Cristo,Santolan
21-01701,Male,21,BSED-ENG,Private,Married,131217,Protestant/Pentecostal,Dela Paz
21-01702,Male,25,BSED-FIL,Public,Single Parent,52314,Undetermined,Santolan
21-01703,Female,33,ABPSYCH,Private,Widower,109642,Agnostic,Santolan
21-01704,Female,20,BSED-FIL,Public,Separated,42535,LDS Mormon,Kalawaan
21-01705,Male,19,BEED,Public,Living with Partner,41500,World Mission Society Church of God,Cainta
21-01706,Male,18,BSHM,Private,Living with Partner,66080,Born - Again Christian,Caniogan
21-01707,Male,27,BSED-ENG,Public,Separated,10586,Members Church of God International,San Nicolas
21-01708,Male,20,BSED-FIL,Private,Single,131765,LDS Mormon,San Antonio
21-01709,Female,33,BSHM,Private,Separated,138818,Agnostic,Catanduanes
21-01710,Male,20,BSIT,Public,Separated,55366,Agnostic,Marikina City
21-01711,Female,31,BSN,Public,Living with Partner,100797,Jehovah's Witness,Binangonan
21-01712,Female,24,BSED-MATH,Public,Widower,73071,Roman Catholic,Bambang
21-01713,Female,34,BSED-MATH,Private,Married,75927,No Religion,Quezon City
21-01714,Female,23,BSHM,Private,Single Parent,82447,Aglipay,Taytay
21-01715,Male,17,BSED-MATH,Public,Widower,28374,Methodist,Santa Cruz
21-01716,Female,32,BEED,Public,Widower,84500,Undetermined,Kapasigan
21-01717,Female,21,BSN,Private,Widower,90067,Iglesia Ni Cristo,Teresa
21-01718,Female,24,BEED,Private,Married,86626,Undetermined,Palatiw
21-01719,Female,24,BSHM,Public,Separated,128364,Jehovah's Witness,Kapitolyo
21-01720,Female,18,BEED,Private,Living with Partner,61562,LDS Mormon,Sumilang
21-01721,Male,33,BSN,Public,Living with Partner,113689,Members Church of God International,Pateros
21-01722,Female,33,BSA,Private,Living with Partner,51941,World Mission Society Church of God,Pateros
21-01723,Male,24,BSED-MATH,Public,Single Parent,115374,Iglesia Ni Cristo,Sumilang
21-01724,Female,28,BSBA,Public,Living with Partner,69603,Undetermined,"Montalban, Rizal"
21-01725,Female,16,BSN,Private,Living with Partner,84607,Aglipay,Bagong Ilog
21-01726,Female,30,BSN,Private,Married,37633,Protestant/Pentecostal,Bambang
21-01727,Female,21,BSCS,Public,Living with Partner,110122,Undetermined,Buting
21-01728,Male,18,BSN,Public,Separated,20023,Born - Again Christian,San Nicolas
21-01729,Female,27,ABPSYCH,Public,Separated,49925,Islam,Taytay
21-01730,Female,34,BSED-MATH,Public,Married,19894,World Mission Society Church of God,Caniogan
21-01731,Male,30,BSA,Public,Married,101074,Seventh-Day Adventist,Pinagbuhatan
21-01732,Female,19,BSED-ENG,Public,Living with Partner,42635,Members Church of God International,"Montalban, Rizal"
21-01733,Male,19,BSIT,Public,Single,121824,Members Church of God International,Bulacan
21-01734,Female,27,BSED-FIL,Private,Single Parent,46578,Undetermined,Sumilang
21-01735,Male,24,BSECE,Public,Married,127210,Seventh-Day Adventist,Palatiw
21-01736,Female,30,BSED-MATH,Private,Single,13537,Roman Catholic,Ugong
21-01737,Female,35,BSBA,Private,Separated,133478,No Religion,Manggahan
21-01738,Male,30,BSED-ENG,Private,Single,10984,Members Church of God International,Taguig City
21-01739,Male,32,BSA,Private,Separated,37325,Roman Catholic,Ugong
21-01740,Female,34,BSN,Public,Single,13634,World Mission Society Church of God,Taytay
21-01741,Female,29,ABPSYCH,Private,Married,59085,The Church of Jesus Christ of Latter-Day Saints,"Montalban, Rizal"
21-01742,Male,31,BSED-MATH,Public,Married,93930,Roman Catholic,Mandaluyong City
21-01743,Female,23,BSIT,Private,Living with Partner,91066,Agnostic,Santo Tomas
21-01744,Female,32,BSA,Public,Married,29078,Born - Again Christian,Bulacan
21-01745,Male,24,BSCS,Public,Living with Partner,32267,Aglipay,Rosario
21-01746,Male,23,BSCS,Private,Separated,77941,No Religion,San Nicolas
21-01747,Male,17,BSECE,Private,Separated,62313,World Mission Society Church of God,Teresa
21-01748,Female,32,BSECE,Private,Single,42899,Agnostic,San Jose
21-01749,Male,19,BSBA,Private,Living with Partner,38473,The Church of Jesus Christ of Latter-Day Saints,Cainta
21-01750,Male,24,BSECE,Public,Widower,50989,Seventh-Day Adventist,Santolan
21-01751,Male,30,BSCS,Private,Married,65460,Baptist,Santa Rosa
21-01752,Female,30,BSIT,Public,Married,126586,Members Church of God International,San Antonio
21-01753,Male,34,BSN,Public,Living with Partner,73434,Baptist,Santa Lucia
21-01754,Male,16,BSECE,Private,Living with Partner,15529,Jehovah's Witness,Caniogan
21-01755,Male,20,BEED,Private,Single Parent,82744,Atheist,Catanduanes
21-01756,Female,22,BSED-MATH,Public,Living with Partner,29702,Members Church of God International,Taytay
21-01757,Female,26,BSED-FIL,Private,Widower,22319,No Religion,Santa Rosa
21-01758,Female,21,BSHM,Public,Separated,109455,Protestant/Pentecostal,Rosario
21-01759,Male,18,BSCS,Public,Living with Partner,113644,Protestant/Pentecostal,Maybunga
21-01760,Male,32,BSA,Public,Living with Partner,50942,Baptist,Catanduanes
21-01761,Male,18,ABPSYCH,Private,Married,126379,Seventh-Day Adventist,Palatiw
21-01762,Male,26,BSED-ENG,Public,Married,124234,Born - Again Christian,Kapitolyo
21-01763,Female,22,BSED-MATH,Private,Widower,63131,Seventh-Day Adventist,Catanduanes
21-01764,Male,22,ABPSYCH,Public,Married,73985,The Church of Jesus Christ of Latter-Day Saints,Malinao
21-01765,Female,20,BSBA,Private,Widower,17115,Jehovah's Witness,Santolan
21-01766,Male,26,BSED-MATH,Private,Living with Partner,129838,LDS Mormon,Binangonan
21-01767,Male,25,ABPSYCH,Public,Single Parent,43632,LDS Mormon,Santa Lucia
21-01768,Male,28,BSED-FIL,Private,Living with Partner,133521,LDS Mormon,Antipolo
21-01769,Female,21,BSIT,Public,Single Parent,27306,World Mission Society Church of God,Rosario
21-01770,Female,26,BSBA,Private,Single,139770,Seventh-Day Adventist,Taguig City
21-01771,Female,23,BSED-FIL,Private,Single,86910,LDS Mormon,Bagong Katipunan
21-01772,Male,21,BSED-MATH,Public,Single,83073,Seventh-Day Adventist,Marikina City
21-01773,Male,27,BSED-MATH,Public,Married,33211,World Mission Society Church of God,Antipolo
21-01774,Female,29,BSECE,Private,Single,48195,Methodist,San Joaquin
21-01775,Male,35,BSHM,Private,Widower,107676,Undetermined,Rosario
21-01776,Male,23,BSA,Private,Living with Partner,38862,World Mission Society Church of God,Kapitolyo
21-01777,Female,23,BSED-MATH,Public,Married,94867,Aglipay,Binangonan
21-01778,Male,30,ABPSYCH,Public,Living with Partner,8049,Methodist,Bambang
21-01779,Male,30,BSCS,Public,Single Parent,110259,Methodist,Manggahan
21-01780,Male,25,BSED-ENG,Public,Living with Partner,46927,Agnostic,Taytay
21-01781,Male,18,BSED-ENG,Public,Widower,94611,Baptist,Santa Lucia
21-01782,Female,22,BSED-MATH,Private,Single,84529,Agnostic,Caniogan
21-01783,Female,19,BSECE,Private,Separated,138170,Baptist,Bambang
21-01784,Female,29,BSED-FIL,Public,Single,40489,Iglesia Ni Cristo,"Montalban, Rizal"
21-01785,Male,25,BSN,Private,Married,34471,Members Church of God International,Teresa
21-01786,Female,25,BSCS,Private,Single,88173,Iglesia Ni Cristo,San Jose
21-01787,Female,32,BEED,Private,Living with Partner,87858,Roman Catholic,Kapitolyo
21-01788,Male,32,BSIT,Private,Single Parent,41241,Undetermined,Santa Cruz
21-01789,Female,32,BSHM,Private,Single,87052,Islam,Taguig City
21-01790,Male,19,BSED-FIL,Public,Married,49001,Islam,Santolan
21-01791,Female,18,ABPSYCH,Public,Separated,73950,Atheist,Pateros
21-01792,Male,30,BSN,Public,Single Parent,97647,Aglipay,Bagong Katipunan
21-01793,Female,28,BSED-FIL,Public,Widower,61756,Methodist,Binangonan
21-01794,Male,35,BSHM,Public,Living with Partner,88487,Undetermined,Manggahan
21-01795,Female,30,ABPSYCH,Private,Single,29545,No Religion,Bagong Ilog
21-01796,Female,20,BSED-MATH,Public,Single Parent,9923,No Religion,Ugong
21-01797,Male,27,BEED,Private,Living with Partner,123036,Atheist,Kapitolyo
21-01798,Male,33,BSECE,Public,Married,52990,Agnostic,Pinagbuhatan
21-01799,Male,29,BSED-FIL,Public,Widower,15847,Members Church of God International,Teresa
21-01800,Female,34,BEED,Public,Single,40082,World Mission Society Church of God,Santa Lucia
21-01801,Male,35,BSHM,Public,Separated,23167,The Church of Jesus Christ of Latter-Day Saints,Santa Lucia
21-01802,Male,23,BSBA,Public,Single Parent,129335,Born - Again Christian,Cavite
21-01803,Male,18,BSED-MATH,Private,Single Parent,27498,Roman Catholic,Dela Paz
21-01804,Female,32,ABPSYCH,Private,Single Parent,134627,Members Church of God International,Cavite
21-01805,Male,16,BSN,Private,Single,136775,Agnostic,Kapasigan
21-01806,Female,25,BSA,Public,Married,19049,Iglesia Ni Cristo,Taguig City
21-01807,Male,26,BSIT,Private,Separated,23460,Baptist,Marikina City
21-01808,Male,19,BSBA,Public,Single Parent,102849,The Church of Jesus Christ of Latter-Day Saints,Palatiw
21-01809,Male,21,BSN,Private,Living with Partner,43595,The Church of Jesus Christ of Latter-Day Saints,Kalawaan
21-01810,Female,31,BSHM,Private,Widower,11803,World Mission Society Church of God,Malinao
21-01811,Female,20,BSED-MATH,Public,Married,67484,Iglesia Ni Cristo,Dela Paz
21-01812,Male,25,BEED,Private,Widower,82164,Protestant/Pentecostal,Bulacan
21-01813,Male,32,BSA,Private,Single Parent,47080,Undetermined,Sagad
21-01814,Female,34,BSIT,Public,Separated,102482,Methodist,Sagad
21-01815,Female,27,BSHM,Public,Single Parent,18481,Baptist,Taguig City
21-01816,Male,19,BEED,Public,Single,126613,Aglipay,Bagong Ilog
21-01817,Male,26,BSN,Public,Single Parent,26635,Aglipay,Santolan
21-01818,Female,24,BSIT,Public,Single Parent,111444,Protestant/Pentecostal,Buting
21-01819,Female,30,BSN,Private,Separated,32691,Undetermined,San Joaquin
21-01820,Male,28,BSBA,Public,Living with Partner,41700,Baptist,Caniogan
21-01821,Female,35,BSBA,Public,Married,102926,Protestant/Pentecostal,Taguig City
21-01822,Female,35,BSED-ENG,Private,Living with Partner,45961,LDS Mormon,Buting
21-01823,Female,17,BEED,Public,Separated,92169,Methodist,Cavite
21-01824,Male,28,BSIT,Private,Single,35973,Members Church of God International,San Antonio
21-01825,Male,22,BSIT,Private,Married,71819,Iglesia Ni Cristo,Pateros
21-01826,Female,18,BEED,Public,Living with Partner,47051,Jehovah's Witness,Sagad
21-01827,Female,16,BSED-FIL,Private,Separated,58418,Atheist,Pateros
21-01828,Female,26,BSN,Private,Living with Partner,126071,No Religion,San Joaquin
21-01829,Female,17,BSCS,Public,Widower,17361,Seventh-Day Adventist,"Montalban, Rizal"
21-01830,Female,32,BSIT,Private,Single,124599,Jehovah's Witness,Bagong Katipunan
21-01831,Female,25,BEED,Public,Single Parent,32340,Methodist,San Antonio
21-01832,Male,17,BSHM,Public,Single Parent,103753,Members Church of God International,Kapitolyo
21-01833,Male,24,BSN,Public,Married,68621,Roman Catholic,San Miguel
21-01834,Male,25,BSED-FIL,Private,Widower,100816,Undetermined,Santa Rosa
21-01835,Male,22,BSHM,Private,Living with Partner,99782,Iglesia Ni Cristo,Malinao
21-01836,Female,25,BSHM,Public,Separated,30625,Iglesia Ni Cristo,Santa Cruz
21-01837,Male,27,BSCS,Private,Single Parent,63563,The Church of Jesus Christ of Latter-Day Saints,San Jose
21-01838,Female,32,BSED-MATH,Private,Living with Partner,60052,Roman Catholic,Pinagbuhatan
21-01839,Male,18,BSED-ENG,Private,Widower,65368,Atheist,Manggahan
21-01840,Female,28,BSA,Private,Married,139884,Born - Again Christian,Cainta
21-01841,Male,20,BSHM,Public,Single Parent,87052,The Church of Jesus Christ of Latter-Day Saints,Pineda
21-01842,Male,34,BSED-ENG,Public,Married,40261,World Mission Society Church of God,Malinao
21-01843,Female,26,BSED-MATH,Public,Separated,55927,Members Church of God International,San Miguel
21-01844,Female,26,BSCS,Private,Living with Partner,104733,Undetermined,San Jose
21-01845,Male,26,BSIT,Private,Separated,100507,Members Church of God International,Santa Rosa
21-01846,Male,29,BEED,Public,Separated,83498,Members Church of God International,Oranbo
21-01847,Female,35,BSN,Private,Single,65061,No Religion,Kapitolyo
21-01848,Female,27,BSIT,Public,Single Parent,71136,Atheist,Marikina City
21-01849,Female,25,BSA,Public,Single Parent,128017,Jehovah's Witness,"Montalban, Rizal"
21-01850,Male,25,BSHM,Public,Widower,56618,Agnostic,Pateros
21-01851,Male,16,BSBA,Public,Living with Partner,31615,Iglesia Ni Cristo,San Antonio
21-01852,Male,16,BEED,Public,Single Parent,78549,Jehovah's Witness,Taytay
21-01853,Female,17,BSA,Public,Single,94096,Aglipay,Marikina City
21-01854,Female,17,BSIT,Private,Separated,74293,Iglesia Ni Cristo,Antipolo
21-01855,Male,22,BSED-ENG,Public,Widower,53926,No Religion,Santo Tomas
21-01856,Male,19,BSCS,Private,Widower,22458,Undetermined,Cainta
21-01857,Female,27,BSA,Private,Living with Partner,98622,Methodist,Santa Lucia
21-01858,Female,25,ABPSYCH,Public,Married,50377,The Church of Jesus Christ of Latter-Day Saints,Cavite
21-01859,Male,27,BSIT,Private,Married,85056,Undetermined,Buting
21-01860,Male,17,BSED-FIL,Private,Living with Partner,102433,Agnostic,Pineda
21-01861,Female,29,BSBA,Private,Married,116122,Baptist,Pineda
21-01862,Male,19,BSN,Private,Widower,114414,Members Church of God International,Santa Cruz
21-01863,Female,24,BSED-MATH,Public,Single Parent,132238,The Church of Jesus Christ of Latter-Day Saints,Antipolo
21-01864,Female,25,BSCS,Private,Single,98933,Baptist,Marikina City
21-01865,Female,22,BSECE,Public,Living with Partner,83540,Protestant/Pentecostal,Palatiw
21-01866,Female,29,BEED,Private,Living with Partner,136373,The Church of Jesus Christ of Latter-Day Saints,Manggahan
21-01867,Female,26,BSED-ENG,Private,Widower,24278,No Religion,Teresa
21-01868,Male,31,BSECE,Private,Widower,10951,No Religion,Mandaluyong City
21-01869,Female,23,BSECE,Public,Widower,16109,LDS Mormon,San Nicolas
21-01870,Male,28,BSIT,Private,Single,128004,LDS Mormon,Malinao
21-01871,Male,17,ABPSYCH,Private,Single,17109,Methodist,Malinao
21-01872,Female,35,BSIT,Private,Married,121171,Atheist,Binangonan
21-01873,Male,21,BSHM,Public,Living with Partner,68739,No Religion,San Antonio
21-01874,Female,35,BSCS,Public,Married,112015,Methodist,Sagad
21-01875,Male,27,BSHM,Private,Living with Partner,15955,Iglesia Ni Cristo,Palatiw
21-01876,Female,23,BSIT,Private,Living with Partner,55508,Iglesia Ni Cristo,Ugong
21-01877,Male,29,BSCS,Private,Married,71306,Roman Catholic,Quezon City
21-01878,Male,24,ABPSYCH,Private,Living with Partner,73526,Protestant/Pentecostal,Caniogan
21-01879,Female,31,ABPSYCH,Public,Widower,43386,Members Church of God International,San Jose
21-01880,Female,18,BSHM,Private,Widower,128282,Roman Catholic,Bulacan
21-01881,Male,25,BSHM,Private,Living with Partner,53709,Aglipay,Marikina City
21-01882,Female,23,BSECE,Public,Separated,103686,Members Church of God International,Pinagbuhatan
21-01883,Male,25,BSIT,Public,Single Parent,54468,Methodist,Santolan
21-01884,Female,20,BEED,Public,Single,20350,Born - Again Christian,Manggahan
21-01885,Female,19,BSED-ENG,Public,Widower,105290,LDS Mormon,Pateros
21-01886,Male,28,BSBA,Public,Single,67881,Aglipay,Kapitolyo
21-01887,Female,17,BSIT,Public,Widower,49659,Methodist,San Joaquin
21-01888,Female,35,BSBA,Private,Widower,126636,Roman Catholic,Marikina City
21-01889,Male,33,BSCS,Public,Separated,100918,The Church of Jesus Christ of Latter-Day Saints,Manggahan
21-01890,Male,16,BSHM,Private,Separated,41044,Agnostic,Bagong Katipunan
21-01891,Male,22,BSIT,Public,Married,29365,Baptist,Buting
21-01892,Male,24,BSCS,Public,Widower,40556,Methodist,Cavite
21-01893,Female,23,BSBA,Private,Separated,81901,Seventh-Day Adventist,Mandaluyong City
21-01894,Female,25,BSA,Private,Single Parent,134198,Islam,Antipolo
21-01895,Female,35,BSED-ENG,Private,Widower,71853,Baptist,Caniogan
21-01896,Male,19,BSED-ENG,Public,Living with Partner,79256,Jehovah's Witness,Catanduanes
21-01897,Female,25,ABPSYCH,Private,Married,94028,Aglipay,Caniogan
21-01898,Male,29,BSED-FIL,Public,Living with Partner,100544,Baptist,Taytay
21-01899,Male,28,BSN,Public,Separated,11468,Undetermined,San Joaquin
21-01900,Male,18,BSECE,Public,Widower,59965,Methodist,Binangonan
21-01901,Female,35,BSIT,Public,Married,41993,World Mission Society Church of God,Sagad
21-01902,Male,23,BSHM,Private,Separated,65916,Islam,Malinao
21-01903,Male,32,BSED-FIL,Public,Widower,104077,Jehovah's Witness,"Montalban, Rizal"
21-01904,Female,22,BSBA,Public,Married,15058,Protestant/Pentecostal,Maybunga
21-01905,Male,30,BSED-FIL,Private,Single Parent,58287,Jehovah's Witness,Antipolo
21-01906,Female,20,BSIT,Public,Widower,66697,Members Church of God International,Bulacan
21-01907,Male,18,BEED,Public,Single Parent,59874,Atheist,Cainta
21-01908,Female,16,BSIT,Public,Married,20360,The Church of Jesus Christ of Latter-Day Saints,Santa Rosa
21-01909,Female,16,BEED,Private,Married,123189,Islam,Maybunga
21-01910,Female,30,ABPSYCH,Private,Separated,89275,Atheist,Sumilang
21-01911,Female,31,BSED-FIL,Public,Single Parent,110797,Methodist,San Miguel
21-01912,Male,30,BSIT,Public,Single Parent,15889,World Mission Society Church of God,Kapasigan
21-01913,Female,29,BSED-MATH,Public,Married,22910,The Church of Jesus Christ of Latter-Day Saints,Bulacan
21-01914,Male,27,BEED,Private,Single Parent,130950,Aglipay,Binangonan
21-01915,Male,17,BSED-FIL,Public,Married,45294,LDS Mormon,Santa Rosa
21-01916,Female,34,BSIT,Public,Married,55231,Agnostic,Teresa
21-01917,Male,25,BSED-FIL,Public,Married,105804,Roman Catholic,Santolan
21-01918,Male,29,BSHM,Private,Living with Partner,30292,Methodist,Sagad
21-01919,Male,18,BSECE,Private,Separated,97677,The Church of Jesus Christ of Latter-Day Saints,Quezon City
21-01920,Female,24,BSN,Private,Separated,36881,Protestant/Pentecostal,Cavite
21-01921,Male,20,BSIT,Public,Married,37644,Protestant/Pentecostal,Cainta
21-01922,Female,24,ABPSYCH,Private,Widower,83270,LDS Mormon,Catanduanes
21-01923,Female,21,BSA,Private,Widower,47442,The Church of Jesus Christ of Latter-Day Saints,Taytay
21-01924,Female,26,BSN,Public,Living with Partner,18098,Protestant/Pentecostal,San Miguel
21-01925,Male,20,BEED,Private,Married,64888,No Religion,Manggahan
21-01926,Female,35,BSCS,Public,Widower,115933,Aglipay,Rosario
21-01927,Female,20,BSED-MATH,Private,Widower,87936,LDS Mormon,Sagad
21-01928,Female,19,BEED,Public,Single Parent,48536,Islam,Bambang
21-01929,Female,20,BSED-ENG,Public,Single,114086,Seventh-Day Adventist,Antipolo
21-01930,Male,25,BSHM,Public,Widower,55490,Seventh-Day Adventist,Santa Rosa
21-01931,Female,22,BSED-FIL,Public,Married,110404,LDS Mormon,San Nicolas
21-01932,Male,27,BSBA,Private,Single,48601,Roman Catholic,Manggahan
21-01933,Male,32,BSIT,Private,Single,47207,Aglipay,Santa Cruz
21-01934,Male,35,BEED,Private,Single Parent,101783,Aglipay,Bagong Katipunan
21-01935,Male,22,BEED,Public,Single,119348,Jehovah's Witness,Ugong
21-01936,Female,24,BSIT,Public,Separated,85467,The Church of Jesus Christ of Latter-Day Saints,Kapasigan
21-01937,Female,34,BSED-MATH,Public,Single,20052,Baptist,Buting
21-01938,Male,24,BSHM,Private,Married,11217,Jehovah's Witness,Kalawaan
21-01939,Male,27,BSBA,Private,Married,22077,Agnostic,Ugong
21-01940,Female,16,BSHM,Public,Widower,118444,Aglipay,Taguig City
21-01941,Male,23,BSA,Public,Single,97817,Roman Catholic,Santa Lucia
21-01942,Female,18,BSCS,Private,Separated,100566,LDS Mormon,Antipolo
21-01943,Male,31,BEED,Public,Single Parent,102649,Atheist,Ugong
21-01944,Female,35,BSED-ENG,Public,Separated,87155,LDS Mormon,Bulacan
21-01945,Male,17,BSED-FIL,Private,Widower,92342,Seventh-Day Adventist,Oranbo
21-01946,Male,23,BSED-ENG,Public,Single,62521,Born - Again Christian,Cainta
21-01947,Female,30,BSBA,Private,Single,129304,LDS Mormon,Bulacan
21-01948,Male,19,BSECE,Private,Single Parent,12364,Seventh-Day Adventist,Mandaluyong City
21-01949,Male,22,BSCS,Public,Living with Partner,57781,No Religion,Cainta
21-01950,Female,30,BSED-MATH,Private,Living with Partner,47476,Islam,Bambang
21-01951,Male,30,BSED-MATH,Public,Living with Partner,62704,Atheist,Oranbo
21-01952,Male,21,BSED-MATH,Private,Single Parent,112925,Born - Again Christian,Rosario
21-01953,Male,31,BSCS,Public,Single,42319,LDS Mormon,Oranbo
21-01954,Male,30,BSBA,Public,Married,93394,Agnostic,"Montalban, Rizal"
21-01955,Male,32,BSECE,Private,Living with Partner,50987,Baptist,Marikina City
21-01956,Female,22,BSECE,Public,Single,12026,The Church of Jesus Christ of Latter-Day Saints,Santolan
21-01957,Female,27,BSED-FIL,Private,Living with Partner,127763,Islam,Kapasigan
21-01958,Male,32,BSIT,Private,Separated,15852,Seventh-Day Adventist,Malinao
21-01959,Female,24,BSED-MATH,Public,Separated,49513,Born - Again Christian,Rosario
21-01960,Male,26,BSECE,Public,Single,95574,Seventh-Day Adventist,Mandaluyong City
21-01961,Female,20,ABPSYCH,Public,Living with Partner,103207,Members Church of God International,Sagad
21-01962,Male,33,BSED-MATH,Private,Married,84261,Born - Again Christian,Antipolo
21-01963,Male,18,BSA,Private,Widower,50088,Jehovah's Witness,Buting
21-01964,Female,21,BSECE,Private,Single,33589,No Religion,Teresa
21-01965,Male,24,BSHM,Public,Single,40589,Agnostic,Cavite
21-01966,Male,22,ABPSYCH,Public,Single,115066,The Church of Jesus Christ of Latter-Day Saints,San Antonio
21-01967,Male,17,BSN,Private,Separated,81152,Aglipay,Taytay
21-01968,Female,32,BSA,Public,Single,56266,Islam,Taguig City
21-01969,Female,26,BSBA,Public,Separated,69922,Iglesia Ni Cristo,Buting
21-01970,Male,33,BSCS,Public,Widower,45827,Baptist,Sagad
21-01971,Male,34,BSED-FIL,Private,Single,99572,World Mission Society Church of God,Manggahan
21-01972,Male,21,BSN,Private,Single Parent,94622,Iglesia Ni Cristo,Mandaluyong City
21-01973,Male,23,BSCS,Private,Separated,46602,The Church of Jesus Christ of Latter-Day Saints,Bagong Ilog
21-01974,Female,22,BSN,Public,Married,48002,Methodist,Kapitolyo
21-01975,Female,31,BEED,Private,Married,27577,Iglesia Ni Cristo,Rosario
21-01976,Male,28,BSED-FIL,Public,Living with Partner,125010,Undetermined,San Nicolas
21-01977,Female,25,BSED-FIL,Public,Single Parent,38763,Atheist,Quezon City
21-01978,Female,17,BSECE,Public,Living with Partner,27102,Protestant/Pentecostal,Catanduanes
21-01979,Female,34,BSCS,Private,Single Parent,112195,World Mission Society Church of God,Kalawaan
21-01980,Female,27,BSHM,Private,Married,35548,Iglesia Ni Cristo,Taytay
21-01981,Male,34,ABPSYCH,Private,Separated,73151,Baptist,Bagong Ilog
21-01982,Female,29,BSECE,Private,Single Parent,111306,LDS Mormon,Taytay
21-01983,Female,28,BSED-FIL,Public,Single Parent,98103,Members Church of God International,"Montalban, Rizal"
21-01984,Male,35,ABPSYCH,Private,Separated,23870,The Church of Jesus Christ of Latter-Day Saints,Mandaluyong City
21-01985,Male,34,BSED-MATH,Private,Single Parent,104030,The Church of Jesus Christ of Latter-Day Saints,San Nicolas
21-01986,Male,29,BSHM,Private,Separated,109865,Seventh-Day Adventist,Ugong
21-01987,Male,18,BSN,Private,Single Parent,108047,Aglipay,Teresa
21-01988,Male,17,BSED-FIL,Private,Living with Partner,40193,Atheist,Buting
21-01989,Male,17,BSBA,Public,Single,106255,Agnostic,Santa Cruz
21-01990,Male,26,BSED-MATH,Public,Widower,79276,Iglesia Ni Cristo,San Jose
21-01991,Female,27,BSIT,Public,Single Parent,103834,World Mission Society Church of God,San Nicolas
21-01992,Male,21,BSA,Private,Widower,67982,Members Church of God International,Santo Tomas
21-01993,Male,30,BSED-ENG,Public,Single Parent,68619,Baptist,Quezon City
21-01994,Male,34,BSIT,Private,Married,25824,Born - Again Christian,Maybunga
21-01995,Female,28,BSHM,Private,Single,115584,Methodist,San Jose
21-01996,Female,26,BSIT,Public,Single Parent,87501,No Religion,Santo Tomas
21-01997,Female,34,BEED,Public,Widower,8202,Aglipay,Manggahan
21-01998,Female,20,BSED-FIL,Private,Widower,109145,No Religion,Malinao
21-01999,Female,19,BSIT,Private,Single Parent,136940,The Church of Jesus Christ of Latter-Day Saints,Sagad
21-02000,Female,28,BEED,Public,Separated,46238,Methodist,San Miguel
21-02001,Female,20,BSIT,Public,Single,39373,Methodist,Rosario
21-02002,Female,18,BSIT,Public,Single,124063,Atheist,Maybunga
21-02003,Female,21,BSN,Public,Widower,53705,World Mission Society Church of God,Antipolo
21-02004,Male,27,BSHM,Private,Living with Partner,36481,Roman Catholic,Manggahan
21-02005,Female,20,BSA,Private,Married,79241,Seventh-Day Adventist,Cavite
21-02006,Male,28,BSCS,Private,Widower,86090,LDS Mormon,Kapasigan
21-02007,Male,34,BSN,Private,Living with Partner,96571,No Religion,Santo Tomas
21-02008,Female,16,BSIT,Private,Widower,23260,LDS Mormon,Pineda
21-02009,Female,17,ABPSYCH,Public,Separated,137624,Members Church of God International,Ugong
21-02010,Male,27,BEED,Public,Widower,35242,Agnostic,Maybunga
21-02011,Male,34,BSED-FIL,Private,Married,50407,Undetermined,Santolan
21-02012,Male,28,BSN,Public,Single Parent,54196,The Church of Jesus Christ of Latter-Day Saints,San Jose
21-02013,Male,16,ABPSYCH,Public,Married,117377,Atheist,San Nicolas
21-02014,Female,29,BSCS,Private,Married,13640,Aglipay,Taguig City
21-02015,Male,16,BSED-MATH,Private,Separated,67862,The Church of Jesus Christ of Latter-Day Saints,Pateros
